order_item_id,order_id,product_id,quantity,unit_price,discount
3488,1394,22,1,195.36,0.1
3489,1394,9,2,91.0,0
3490,1395,15,5,186.42,0.1
3491,1395,25,5,110.84,0.15
3492,1395,20,3,112.54,0
3493,1395,2,4,192.11,0.1
3494,1396,29,1,155.29,0
3495,1396,30,1,34.5,0.1
3496,1397,24,5,257.36,0
3497,1397,20,2,112.54,0
3498,1397,23,5,163.2,0
3499,1397,9,5,91.0,0.1
3500,1398,12,5,204.04,0.1
3501,1398,15,4,186.42,0
3502,1398,21,4,146.97,0
3503,1399,15,5,186.42,0.15
3504,1399,13,2,38.88,0
3505,1399,16,5,245.64,0.05
3506,1399,7,3,54.0,0.05
3507,1400,16,5,245.64,0
3508,1400,20,5,112.54,0.1
3509,1400,18,4,90.87,0.1
3510,1400,13,4,38.88,0.15
3511,1401,16,1,245.64,0.15
3512,1401,24,5,257.36,0
3513,1402,12,3,204.04,0
3514,1402,2,3,192.11,0.05
3515,1403,19,1,249.49,0
3516,1403,2,3,192.11,0.1
3517,1403,1,2,227.98,0.15
3518,1403,22,3,195.36,0
3519,1404,15,2,186.42,0
3520,1404,19,5,249.49,0
3521,1404,13,2,38.88,0.15
3522,1404,7,2,54.0,0.15
3523,1405,26,2,266.19,0
3524,1405,13,5,38.88,0.1
3525,1405,27,1,168.64,0
3526,1406,6,3,110.86,0.15
3527,1406,18,4,90.87,0
3528,1406,25,3,110.84,0.05
3529,1407,28,2,120.31,0
3530,1407,23,5,163.2,0.1
3531,1408,18,4,90.87,0
3532,1409,13,3,38.88,0
3533,1409,28,5,120.31,0
3534,1409,18,4,90.87,0.15
3535,1410,21,5,146.97,0.1
3536,1410,20,1,112.54,0
3537,1410,4,4,255.55,0.1
3538,1411,19,1,249.49,0
3539,1411,8,3,314.61,0
3540,1411,9,4,91.0,0
3541,1412,27,1,168.64,0
3542,1412,11,2,65.78,0
3543,1412,7,5,54.0,0
3544,1413,8,4,314.61,0.05
3545,1414,28,1,120.31,0
3546,1414,5,1,208.06,0
3547,1414,23,3,163.2,0
3548,1415,23,5,163.2,0.1
3549,1416,25,1,110.84,0
3550,1416,16,3,245.64,0
3551,1417,18,4,90.87,0.05
3552,1417,26,1,266.19,0
3553,1417,30,5,34.5,0.1
3554,1418,28,4,120.31,0.15
3555,1418,6,3,110.86,0.1
3556,1418,5,3,208.06,0.15
3557,1419,24,3,257.36,0
3558,1419,19,5,249.49,0
3559,1419,14,2,162.75,0.1
3560,1420,11,1,65.78,0
3561,1420,1,1,227.98,0
3562,1420,5,3,208.06,0
3563,1420,30,2,34.5,0.1
3564,1421,26,3,266.19,0
3565,1422,2,4,192.11,0.1
3566,1422,17,2,182.53,0.15
3567,1422,7,1,54.0,0
3568,1422,21,3,146.97,0
3569,1423,5,2,208.06,0.05
3570,1423,16,4,245.64,0.15
3571,1423,28,4,120.31,0.15
3572,1423,23,3,163.2,0.15
3573,1424,30,3,34.5,0
3574,1424,12,1,204.04,0.1
3575,1425,24,2,257.36,0
3576,1426,29,1,155.29,0.15
3577,1426,27,3,168.64,0.1
3578,1427,17,2,182.53,0.05
3579,1428,12,4,204.04,0.05
3580,1428,1,5,227.98,0.15
3581,1428,18,1,90.87,0.15
3582,1428,6,4,110.86,0
3583,1429,9,5,91.0,0.15
3584,1429,24,3,257.36,0.05
3585,1429,12,2,204.04,0.05
3586,1430,17,4,182.53,0.05
3587,1431,13,1,38.88,0.1
3588,1432,6,2,110.86,0
3589,1432,3,4,84.51,0.15
3590,1432,15,2,186.42,0.1
3591,1432,22,5,195.36,0
3592,1433,19,5,249.49,0
3593,1433,30,4,34.5,0
3594,1434,21,3,146.97,0
3595,1435,21,2,146.97,0.1
3596,1435,12,5,204.04,0
3597,1435,23,3,163.2,0.1
3598,1436,24,4,257.36,0
3599,1436,21,2,146.97,0.05
3600,1436,15,3,186.42,0
3601,1436,29,1,155.29,0.1
3602,1437,20,2,112.54,0.05
3603,1437,23,5,163.2,0.1
3604,1437,24,4,257.36,0
3605,1437,4,2,255.55,0.1
3606,1438,8,5,314.61,0.05
3607,1438,22,5,195.36,0.05
3608,1438,29,1,155.29,0
3609,1439,5,1,208.06,0
3610,1439,1,3,227.98,0.05
3611,1440,29,1,155.29,0
3612,1441,12,3,204.04,0.15
3613,1441,22,5,195.36,0
3614,1441,7,2,54.0,0
3615,1441,23,5,163.2,0.05
3616,1442,10,4,138.55,0.15
3617,1442,8,1,314.61,0.1
3618,1442,30,5,34.5,0
3619,1443,7,5,54.0,0
3620,1443,28,1,120.31,0
3621,1444,22,3,195.36,0
3622,1444,1,4,227.98,0
3623,1444,3,5,84.51,0
3624,1445,16,5,245.64,0.05
3625,1445,3,1,84.51,0.1
3626,1445,7,1,54.0,0
3627,1445,22,4,195.36,0
3628,1446,4,4,255.55,0.05
3629,1446,28,4,120.31,0.15
3630,1447,4,1,255.55,0.05
3631,1448,20,1,112.54,0.05
3632,1449,30,2,34.5,0
3633,1449,8,3,314.61,0.1
3634,1449,7,2,54.0,0.05
3635,1449,20,4,112.54,0
3636,1450,25,2,110.84,0
3637,1450,17,2,182.53,0
3638,1450,4,1,255.55,0
3639,1451,30,1,34.5,0.1
3640,1451,11,3,65.78,0
3641,1452,23,3,163.2,0
3642,1452,28,4,120.31,0
3643,1453,23,5,163.2,0.1
3644,1453,22,3,195.36,0
3645,1454,25,1,110.84,0
3646,1455,14,3,162.75,0.1
3647,1455,30,3,34.5,0.1
3648,1456,9,1,91.0,0.15
3649,1457,14,1,162.75,0
3650,1458,9,5,91.0,0
3651,1458,2,4,192.11,0.15
3652,1458,6,1,110.86,0.05
3653,1458,20,4,112.54,0.1
3654,1459,17,1,182.53,0
3655,1459,21,3,146.97,0
3656,1459,29,2,155.29,0.15
3657,1460,2,1,192.11,0.1
3658,1460,8,3,314.61,0.05
3659,1460,4,4,255.55,0.1
3660,1461,20,4,112.54,0.1
3661,1461,3,3,84.51,0
3662,1461,12,3,204.04,0.05
3663,1462,5,3,208.06,0.05
3664,1463,25,1,110.84,0.1
3665,1464,18,4,90.87,0
3666,1464,8,1,314.61,0.05
3667,1464,4,2,255.55,0.05
3668,1464,15,5,186.42,0
3669,1465,15,5,186.42,0
3670,1465,4,1,255.55,0
3671,1465,5,1,208.06,0.05
3672,1466,4,2,255.55,0
3673,1466,8,1,314.61,0
3674,1466,2,3,192.11,0
3675,1466,15,5,186.42,0
3676,1467,23,2,163.2,0
3677,1468,15,4,186.42,0.1
3678,1468,14,3,162.75,0.05
3679,1468,23,1,163.2,0
3680,1469,20,2,112.54,0.05
3681,1469,13,3,38.88,0.05
3682,1470,19,2,249.49,0
3683,1470,3,4,84.51,0
3684,1470,17,1,182.53,0
3685,1471,11,1,65.78,0
3686,1471,21,1,146.97,0
3687,1471,19,4,249.49,0.1
3688,1472,24,3,257.36,0.1
3689,1473,19,2,249.49,0.15
3690,1473,1,1,227.98,0
3691,1473,11,2,65.78,0
3692,1474,30,5,34.5,0.05
3693,1474,13,2,38.88,0.15
3694,1474,26,1,266.19,0
3695,1474,20,4,112.54,0.1
3696,1475,4,4,255.55,0
3697,1475,14,2,162.75,0
3698,1475,30,4,34.5,0
3699,1476,8,3,314.61,0.05
3700,1476,27,2,168.64,0
3701,1476,6,5,110.86,0.15
3702,1477,20,4,112.54,0
3703,1478,1,4,227.98,0
3704,1478,7,5,54.0,0.05
3705,1479,2,1,192.11,0.15
3706,1479,27,3,168.64,0
3707,1479,6,5,110.86,0
3708,1479,22,2,195.36,0
3709,1480,1,5,227.98,0.15
3710,1480,24,5,257.36,0
3711,1480,27,5,168.64,0
3712,1480,18,1,90.87,0.1
3713,1481,6,1,110.86,0.05
3714,1481,25,3,110.84,0.1
3715,1482,15,5,186.42,0
3716,1482,30,1,34.5,0
3717,1482,1,3,227.98,0.1
3718,1483,27,2,168.64,0
3719,1484,3,1,84.51,0
3720,1484,25,5,110.84,0.05
3721,1484,21,5,146.97,0
3722,1484,22,2,195.36,0.1
3723,1485,15,4,186.42,0.1
3724,1485,24,4,257.36,0.15
3725,1486,8,3,314.61,0
3726,1486,23,5,163.2,0.05
3727,1486,4,1,255.55,0
3728,1487,6,3,110.86,0.15
3729,1487,16,5,245.64,0.1
3730,1488,19,4,249.49,0
3731,1488,26,3,266.19,0.15
3732,1488,28,1,120.31,0.1
3733,1488,22,4,195.36,0.15
3734,1489,24,5,257.36,0.05
3735,1489,9,1,91.0,0
3736,1490,1,1,227.98,0.05
3737,1490,5,2,208.06,0
3738,1490,18,3,90.87,0.1
3739,1490,11,2,65.78,0.15
3740,1491,1,5,227.98,0
3741,1491,17,3,182.53,0.1
3742,1492,20,4,112.54,0
3743,1492,2,3,192.11,0.05
3744,1493,14,1,162.75,0.1
3745,1494,27,5,168.64,0.15
3746,1494,4,2,255.55,0
3747,1495,8,2,314.61,0.05
3748,1496,2,3,192.11,0
3749,1496,30,5,34.5,0.1
3750,1497,12,3,204.04,0
3751,1497,30,4,34.5,0
3752,1498,21,2,146.97,0.15
3753,1498,2,3,192.11,0
3754,1498,28,1,120.31,0.1
3755,1499,29,5,155.29,0
3756,1499,30,3,34.5,0.1
3757,1499,24,5,257.36,0.1
3758,1499,3,5,84.51,0.15
3759,1500,4,1,255.55,0.05
3760,1500,9,3,91.0,0.05
3761,1501,30,4,34.5,0
3762,1501,13,5,38.88,0.05
3763,1502,23,3,163.2,0.1
3764,1502,20,4,112.54,0.1
3765,1502,18,3,90.87,0.15
3766,1502,15,1,186.42,0
3767,1503,4,5,255.55,0
3768,1504,12,4,204.04,0.15
3769,1504,8,1,314.61,0
3770,1504,23,1,163.2,0
3771,1504,30,4,34.5,0
3772,1505,7,4,54.0,0.15
3773,1505,14,2,162.75,0
3774,1505,11,5,65.78,0.1
3775,1505,8,3,314.61,0
3776,1506,1,5,227.98,0.15
3777,1507,6,4,110.86,0.05
3778,1507,2,3,192.11,0.15
3779,1507,10,5,138.55,0.1
3780,1508,26,2,266.19,0
3781,1508,14,3,162.75,0
3782,1508,9,4,91.0,0
3783,1509,19,4,249.49,0
3784,1510,14,2,162.75,0
3785,1511,28,2,120.31,0.05
3786,1511,21,3,146.97,0.15
3787,1512,20,1,112.54,0
3788,1512,12,4,204.04,0
3789,1512,8,2,314.61,0
3790,1513,14,4,162.75,0
3791,1513,29,4,155.29,0
3792,1513,16,3,245.64,0.1
3793,1513,23,1,163.2,0.05
3794,1514,3,3,84.51,0.1
3795,1515,2,5,192.11,0
3796,1515,1,1,227.98,0.05
3797,1515,25,5,110.84,0.1
3798,1515,29,4,155.29,0.05
3799,1516,6,5,110.86,0.1
3800,1517,15,4,186.42,0
3801,1517,5,2,208.06,0.15
3802,1517,23,4,163.2,0
3803,1518,8,4,314.61,0
3804,1518,24,2,257.36,0.05
3805,1518,25,3,110.84,0.15
3806,1519,27,3,168.64,0
3807,1519,21,5,146.97,0
3808,1519,6,3,110.86,0
3809,1520,26,1,266.19,0
3810,1520,25,4,110.84,0
3811,1520,9,3,91.0,0.15
3812,1521,28,1,120.31,0
3813,1521,7,2,54.0,0
3814,1522,22,1,195.36,0.05
3815,1522,20,4,112.54,0.05
3816,1522,24,2,257.36,0
3817,1522,27,3,168.64,0.15
3818,1523,7,5,54.0,0.1
3819,1524,21,5,146.97,0
3820,1525,9,3,91.0,0.15
3821,1526,11,5,65.78,0.1
3822,1526,24,2,257.36,0
3823,1527,2,1,192.11,0.1
3824,1528,17,4,182.53,0
3825,1528,29,2,155.29,0
3826,1528,3,3,84.51,0
3827,1529,27,5,168.64,0
3828,1530,20,5,112.54,0
3829,1530,7,1,54.0,0.15
3830,1530,15,3,186.42,0
3831,1530,23,5,163.2,0
3832,1531,28,4,120.31,0.1
3833,1531,18,5,90.87,0.1
3834,1531,24,4,257.36,0.1
3835,1532,10,3,138.55,0.05
3836,1533,22,2,195.36,0
3837,1533,5,1,208.06,0.15
3838,1533,9,5,91.0,0.1
3839,1533,13,4,38.88,0.15
3840,1534,19,2,249.49,0.1
3841,1534,15,2,186.42,0
3842,1535,1,2,227.98,0.1
3843,1535,13,2,38.88,0
3844,1535,30,5,34.5,0.1
3845,1535,27,1,168.64,0.15
3846,1536,2,1,192.11,0
3847,1537,23,5,163.2,0.05
3848,1538,17,5,182.53,0.15
3849,1539,27,3,168.64,0
3850,1540,29,3,155.29,0
3851,1540,18,2,90.87,0.15
3852,1541,26,4,266.19,0
3853,1542,28,1,120.31,0
3854,1542,19,1,249.49,0
3855,1542,11,1,65.78,0.05
3856,1542,27,4,168.64,0
3857,1543,15,1,186.42,0.15
3858,1543,27,1,168.64,0.05
3859,1543,3,4,84.51,0.15
3860,1543,11,4,65.78,0.05
3861,1544,30,1,34.5,0.15
3862,1544,12,1,204.04,0.15
3863,1544,10,2,138.55,0
3864,1544,28,1,120.31,0.05
3865,1545,25,1,110.84,0.1
3866,1545,20,5,112.54,0
3867,1545,16,3,245.64,0.1
3868,1546,10,2,138.55,0.05
3869,1546,18,5,90.87,0.15
3870,1547,26,5,266.19,0.05
3871,1547,1,5,227.98,0.1
3872,1547,17,5,182.53,0.15
3873,1547,8,5,314.61,0
3874,1548,12,5,204.04,0.05
3875,1549,29,5,155.29,0
3876,1549,13,2,38.88,0
3877,1549,1,1,227.98,0
3878,1549,23,4,163.2,0.15
3879,1550,13,3,38.88,0
3880,1550,1,5,227.98,0
3881,1551,12,4,204.04,0.05
3882,1551,11,4,65.78,0
3883,1551,17,1,182.53,0.15
3884,1551,4,2,255.55,0.05
3885,1552,4,5,255.55,0.15
3886,1553,5,2,208.06,0
3887,1553,14,5,162.75,0.05
3888,1553,9,3,91.0,0.1
3889,1553,6,5,110.86,0
3890,1554,9,1,91.0,0.1
3891,1554,30,3,34.5,0.15
3892,1554,5,3,208.06,0
3893,1555,1,5,227.98,0
3894,1555,28,2,120.31,0
3895,1556,24,1,257.36,0
3896,1557,9,2,91.0,0
3897,1557,2,3,192.11,0.05
3898,1557,15,2,186.42,0.1
3899,1557,6,2,110.86,0.1
3900,1558,16,5,245.64,0.15
3901,1559,8,1,314.61,0.05
3902,1559,3,5,84.51,0
3903,1559,5,1,208.06,0.05
3904,1559,14,1,162.75,0
3905,1560,3,1,84.51,0.1
3906,1561,29,1,155.29,0
3907,1561,26,2,266.19,0.05
3908,1561,4,1,255.55,0.15
3909,1561,27,1,168.64,0.15
3910,1562,7,1,54.0,0.05
3911,1562,2,1,192.11,0.05
3912,1563,9,1,91.0,0.1
3913,1563,29,5,155.29,0
3914,1563,23,5,163.2,0.15
3915,1563,27,3,168.64,0.15
3916,1564,14,4,162.75,0
3917,1564,19,2,249.49,0.1
3918,1564,18,3,90.87,0
3919,1564,7,4,54.0,0
3920,1565,16,3,245.64,0.1
3921,1565,7,1,54.0,0
3922,1566,5,3,208.06,0.1
3923,1567,15,3,186.42,0
3924,1568,11,2,65.78,0.05
3925,1568,28,5,120.31,0
3926,1569,15,2,186.42,0.15
3927,1569,7,3,54.0,0
3928,1569,19,5,249.49,0.1
3929,1569,18,2,90.87,0.1
3930,1570,13,5,38.88,0
3931,1570,30,3,34.5,0
3932,1570,5,1,208.06,0.05
3933,1571,12,3,204.04,0
3934,1571,15,3,186.42,0.05
3935,1571,20,2,112.54,0
3936,1571,11,5,65.78,0
3937,1572,29,1,155.29,0
3938,1572,25,4,110.84,0.15
3939,1572,11,3,65.78,0.15
3940,1573,3,1,84.51,0.05
3941,1574,5,3,208.06,0
3942,1575,6,1,110.86,0.05
3943,1575,21,5,146.97,0
3944,1576,22,2,195.36,0
3945,1577,29,3,155.29,0
3946,1577,11,1,65.78,0
3947,1577,26,4,266.19,0.15
3948,1577,19,1,249.49,0
3949,1578,30,3,34.5,0.15
3950,1578,29,5,155.29,0
3951,1579,27,4,168.64,0
3952,1580,15,5,186.42,0
3953,1580,20,3,112.54,0.15
3954,1581,2,1,192.11,0.05
3955,1582,7,5,54.0,0
3956,1583,14,5,162.75,0.1
3957,1583,2,3,192.11,0
3958,1584,8,3,314.61,0.1
3959,1585,30,5,34.5,0
3960,1585,12,2,204.04,0
3961,1586,16,1,245.64,0.05
3962,1586,19,5,249.49,0.05
3963,1586,1,5,227.98,0
3964,1586,21,1,146.97,0.1
3965,1587,16,3,245.64,0.15
3966,1587,17,2,182.53,0.15
3967,1588,10,3,138.55,0
3968,1588,19,1,249.49,0
3969,1588,23,4,163.2,0.05
3970,1589,7,2,54.0,0.15
3971,1590,11,4,65.78,0
3972,1590,9,3,91.0,0
3973,1590,5,4,208.06,0.1
3974,1590,29,3,155.29,0
3975,1591,8,2,314.61,0
3976,1591,26,3,266.19,0
3977,1592,21,4,146.97,0.15
3978,1593,17,2,182.53,0
3979,1593,9,1,91.0,0.05
3980,1593,8,4,314.61,0.05
3981,1593,1,2,227.98,0
3982,1594,11,5,65.78,0.1
3983,1594,25,4,110.84,0
3984,1594,29,5,155.29,0
3985,1594,19,1,249.49,0
3986,1595,13,2,38.88,0
3987,1595,2,4,192.11,0.15
3988,1596,12,3,204.04,0.05
3989,1596,17,4,182.53,0
3990,1596,6,5,110.86,0
3991,1596,3,1,84.51,0.05
3992,1597,6,2,110.86,0.05
3993,1598,3,5,84.51,0
3994,1598,12,5,204.04,0.1
3995,1599,14,1,162.75,0
3996,1600,11,5,65.78,0
3997,1600,18,5,90.87,0.15
3998,1600,3,4,84.51,0.15
3999,1601,13,5,38.88,0.1
4000,1602,3,4,84.51,0.1
4001,1602,18,2,90.87,0.1
4002,1603,11,1,65.78,0.15
4003,1603,29,1,155.29,0.1
4004,1603,10,2,138.55,0
4005,1604,18,5,90.87,0
4006,1604,7,5,54.0,0
4007,1605,9,1,91.0,0
4008,1606,30,5,34.5,0.15
4009,1606,24,1,257.36,0
4010,1607,23,2,163.2,0.15
4011,1607,1,1,227.98,0
4012,1608,8,2,314.61,0
4013,1608,28,4,120.31,0.05
4014,1609,23,2,163.2,0.1
4015,1609,7,1,54.0,0.05
4016,1609,2,3,192.11,0
4017,1610,12,5,204.04,0
4018,1611,29,5,155.29,0
4019,1611,19,2,249.49,0
4020,1611,4,1,255.55,0.15
4021,1611,20,2,112.54,0.1
4022,1612,16,3,245.64,0.05
4023,1613,4,1,255.55,0
4024,1613,26,2,266.19,0.15
4025,1614,13,1,38.88,0
4026,1614,6,1,110.86,0.05
4027,1614,5,4,208.06,0
4028,1614,19,5,249.49,0
4029,1615,27,1,168.64,0.05
4030,1615,30,2,34.5,0.15
4031,1615,13,4,38.88,0
4032,1615,15,1,186.42,0.1
4033,1616,19,3,249.49,0
4034,1616,10,1,138.55,0.05
4035,1616,25,4,110.84,0.05
4036,1617,19,3,249.49,0
4037,1617,14,3,162.75,0.15
4038,1618,28,4,120.31,0
4039,1618,6,4,110.86,0
4040,1619,22,3,195.36,0.15
4041,1619,5,5,208.06,0.15
4042,1619,30,3,34.5,0
4043,1619,27,2,168.64,0
4044,1620,24,5,257.36,0.05
4045,1621,9,3,91.0,0
4046,1621,8,2,314.61,0.15
4047,1621,7,3,54.0,0.05
4048,1621,18,2,90.87,0
4049,1622,8,2,314.61,0
4050,1622,9,2,91.0,0
4051,1623,13,3,38.88,0
4052,1623,1,4,227.98,0.15
4053,1623,12,4,204.04,0.15
4054,1623,24,5,257.36,0.15
4055,1624,24,3,257.36,0
4056,1624,25,3,110.84,0
4057,1624,29,4,155.29,0
4058,1625,26,3,266.19,0
4059,1625,3,1,84.51,0
4060,1625,14,3,162.75,0
4061,1625,7,3,54.0,0
4062,1626,17,3,182.53,0
4063,1626,3,4,84.51,0.1
4064,1626,27,2,168.64,0
4065,1627,28,1,120.31,0
4066,1627,15,1,186.42,0.05
4067,1627,6,3,110.86,0
4068,1628,13,3,38.88,0
4069,1628,4,3,255.55,0.15
4070,1629,10,3,138.55,0
4071,1630,8,2,314.61,0
4072,1630,22,1,195.36,0
4073,1630,25,5,110.84,0.15
4074,1630,15,1,186.42,0.05
4075,1631,12,5,204.04,0.05
4076,1632,27,2,168.64,0.05
4077,1632,22,5,195.36,0.05
4078,1632,9,3,91.0,0
4079,1633,21,1,146.97,0.15
4080,1633,6,5,110.86,0.05
4081,1634,15,4,186.42,0.15
4082,1634,5,3,208.06,0.05
4083,1634,19,2,249.49,0
4084,1634,14,4,162.75,0
4085,1635,30,3,34.5,0
4086,1636,11,1,65.78,0
4087,1636,21,1,146.97,0
4088,1636,17,4,182.53,0.15
4089,1637,15,2,186.42,0
4090,1637,22,4,195.36,0
4091,1637,28,5,120.31,0
4092,1638,16,2,245.64,0
4093,1639,12,5,204.04,0.05
4094,1639,23,2,163.2,0.15
4095,1639,5,1,208.06,0.1
4096,1640,26,3,266.19,0.1
4097,1640,8,3,314.61,0.15
4098,1640,12,2,204.04,0
4099,1640,5,2,208.06,0
4100,1641,29,5,155.29,0.1
4101,1641,17,2,182.53,0
4102,1642,26,2,266.19,0
4103,1642,12,2,204.04,0.05
4104,1643,13,5,38.88,0.05
4105,1643,3,1,84.51,0.1
4106,1643,30,2,34.5,0.05
4107,1643,2,5,192.11,0.05
4108,1644,13,1,38.88,0
4109,1644,2,4,192.11,0
4110,1645,29,5,155.29,0.15
4111,1645,18,2,90.87,0.15
4112,1646,18,4,90.87,0.05
4113,1646,28,2,120.31,0
4114,1646,9,4,91.0,0
4115,1647,5,5,208.06,0
4116,1647,6,1,110.86,0.1
4117,1648,23,2,163.2,0
4118,1648,27,3,168.64,0.05
4119,1649,7,1,54.0,0.05
4120,1649,12,2,204.04,0.15
4121,1649,21,4,146.97,0
4122,1650,9,4,91.0,0.15
4123,1651,1,3,227.98,0
4124,1651,16,5,245.64,0
4125,1652,5,1,208.06,0
4126,1652,1,4,227.98,0
4127,1652,29,4,155.29,0.15
4128,1653,22,3,195.36,0.15
4129,1653,12,3,204.04,0.05
4130,1653,13,1,38.88,0
4131,1653,3,3,84.51,0
4132,1654,12,1,204.04,0.05
4133,1655,11,1,65.78,0.1
4134,1655,14,1,162.75,0.1
4135,1655,9,4,91.0,0.1
4136,1656,12,4,204.04,0
4137,1656,26,2,266.19,0
4138,1656,6,3,110.86,0
4139,1656,2,4,192.11,0
4140,1657,4,1,255.55,0
4141,1657,5,3,208.06,0
4142,1657,24,2,257.36,0.1
4143,1657,22,2,195.36,0.15
4144,1658,13,4,38.88,0
4145,1658,2,1,192.11,0
4146,1658,19,4,249.49,0.05
4147,1658,17,4,182.53,0
4148,1659,22,3,195.36,0.15
4149,1659,25,5,110.84,0.1
4150,1659,1,5,227.98,0.1
4151,1659,15,4,186.42,0.15
4152,1660,21,5,146.97,0.15
4153,1660,22,3,195.36,0
4154,1661,7,5,54.0,0.15
4155,1661,1,3,227.98,0
4156,1661,17,2,182.53,0
4157,1662,12,1,204.04,0
4158,1663,26,1,266.19,0.15
4159,1663,30,1,34.5,0
4160,1663,10,2,138.55,0.05
4161,1663,16,5,245.64,0.05
4162,1664,16,4,245.64,0.1
4163,1664,13,4,38.88,0
4164,1664,10,1,138.55,0.05
4165,1664,19,2,249.49,0.05
4166,1665,28,1,120.31,0.05
4167,1665,11,2,65.78,0
4168,1665,2,3,192.11,0.15
4169,1666,9,2,91.0,0.05
4170,1666,19,4,249.49,0
4171,1666,14,1,162.75,0.15
4172,1666,20,5,112.54,0.15
4173,1667,11,1,65.78,0.15
4174,1667,7,3,54.0,0.1
4175,1668,6,5,110.86,0
4176,1669,8,3,314.61,0.1
4177,1669,3,3,84.51,0.1
4178,1669,28,5,120.31,0.1
4179,1670,14,3,162.75,0
4180,1670,22,3,195.36,0
4181,1670,8,2,314.61,0
4182,1671,13,5,38.88,0.1
4183,1672,9,3,91.0,0
4184,1672,19,5,249.49,0
4185,1672,15,4,186.42,0
4186,1673,5,1,208.06,0.1
4187,1673,8,3,314.61,0.1
4188,1674,19,5,249.49,0.15
4189,1674,22,5,195.36,0.1
4190,1675,1,5,227.98,0.05
4191,1676,25,3,110.84,0.1
4192,1676,2,3,192.11,0
4193,1676,16,3,245.64,0.15
4194,1676,11,4,65.78,0
4195,1677,2,1,192.11,0
4196,1677,8,3,314.61,0
4197,1678,24,2,257.36,0.1
4198,1678,20,1,112.54,0
4199,1679,7,4,54.0,0
4200,1680,7,4,54.0,0
4201,1680,11,5,65.78,0.05
4202,1680,19,1,249.49,0.1
4203,1680,21,5,146.97,0
4204,1681,7,3,54.0,0.05
4205,1681,9,4,91.0,0
4206,1681,23,1,163.2,0
4207,1682,7,4,54.0,0
4208,1682,27,2,168.64,0
4209,1683,6,2,110.86,0.15
4210,1683,9,1,91.0,0
4211,1683,14,3,162.75,0
4212,1684,26,1,266.19,0.1
4213,1684,27,3,168.64,0.15
4214,1684,18,2,90.87,0.1
4215,1684,1,3,227.98,0.05
4216,1685,15,4,186.42,0
4217,1685,29,2,155.29,0
4218,1685,10,3,138.55,0
4219,1685,3,3,84.51,0
4220,1686,6,5,110.86,0.1
4221,1686,27,3,168.64,0.05
4222,1687,24,2,257.36,0
4223,1687,28,2,120.31,0
4224,1687,25,5,110.84,0
4225,1688,11,5,65.78,0
4226,1688,13,2,38.88,0
4227,1689,9,4,91.0,0.05
4228,1689,14,1,162.75,0.15
4229,1690,12,4,204.04,0.05
4230,1690,30,2,34.5,0.05
4231,1690,27,5,168.64,0.1
4232,1690,1,3,227.98,0
4233,1691,7,2,54.0,0
4234,1691,2,5,192.11,0.1
4235,1691,3,3,84.51,0.05
4236,1692,2,5,192.11,0
4237,1692,5,4,208.06,0
4238,1693,6,2,110.86,0
4239,1693,22,1,195.36,0
4240,1694,24,4,257.36,0.15
4241,1694,25,4,110.84,0
4242,1694,4,3,255.55,0.05
4243,1694,27,1,168.64,0.1
4244,1695,21,5,146.97,0.05
4245,1695,18,2,90.87,0.15
4246,1695,8,4,314.61,0.15
4247,1696,11,1,65.78,0.1
4248,1696,20,3,112.54,0.05
4249,1697,8,2,314.61,0.15
4250,1697,16,2,245.64,0.05
4251,1698,3,1,84.51,0
4252,1699,23,5,163.2,0
4253,1699,18,1,90.87,0.05
4254,1699,14,1,162.75,0.05
4255,1700,12,5,204.04,0.1
4256,1700,4,5,255.55,0
4257,1701,24,1,257.36,0.05
4258,1701,29,1,155.29,0
4259,1701,25,2,110.84,0
4260,1702,8,4,314.61,0
4261,1702,18,2,90.87,0
4262,1703,6,3,110.86,0.1
4263,1703,13,4,38.88,0
4264,1703,22,2,195.36,0.15
4265,1703,11,1,65.78,0.15
4266,1704,15,1,186.42,0
4267,1704,29,5,155.29,0.1
4268,1704,27,4,168.64,0.1
4269,1705,26,2,266.19,0
4270,1706,3,3,84.51,0
4271,1706,20,4,112.54,0.05
4272,1706,25,3,110.84,0.1
4273,1707,6,5,110.86,0.15
4274,1707,29,3,155.29,0.05
4275,1708,11,3,65.78,0.1
4276,1708,26,2,266.19,0
4277,1708,6,4,110.86,0
4278,1708,30,4,34.5,0
4279,1709,1,3,227.98,0.1
4280,1709,21,2,146.97,0
4281,1710,7,3,54.0,0
4282,1710,2,5,192.11,0.05
4283,1710,5,2,208.06,0.05
4284,1710,19,2,249.49,0.05
4285,1711,22,1,195.36,0.05
4286,1711,25,4,110.84,0
4287,1711,6,3,110.86,0.15
4288,1712,4,1,255.55,0
4289,1712,7,5,54.0,0
4290,1712,24,1,257.36,0
4291,1713,6,2,110.86,0
4292,1714,17,1,182.53,0.15
4293,1714,22,3,195.36,0.1
4294,1714,30,2,34.5,0.05
4295,1715,29,5,155.29,0
4296,1715,1,5,227.98,0
4297,1715,4,3,255.55,0.1
4298,1716,27,1,168.64,0
4299,1716,22,4,195.36,0
4300,1717,8,3,314.61,0.15
4301,1717,27,4,168.64,0.15
4302,1717,11,4,65.78,0
4303,1717,17,4,182.53,0.15
4304,1718,7,2,54.0,0
4305,1718,10,5,138.55,0
4306,1719,6,3,110.86,0.15
4307,1719,1,1,227.98,0
