order_id,customer_id,employee_id,order_date,ship_date,order_status,region
2159,54,1,2024-05-12,,Cancelled,North
2160,24,15,2024-10-08,,Cancelled,West
2161,429,3,2023-05-27,2023-06-03,Completed,West
2162,362,5,2023-01-13,2023-01-14,Completed,North
2163,95,14,2023-12-10,2023-12-16,Returned,South
2164,149,7,2023-01-28,2023-02-01,Completed,West
2165,218,5,2023-07-30,2023-08-04,Returned,North
2166,164,5,2024-08-24,2024-08-26,Completed,North
2167,492,1,2023-03-19,2023-03-26,Completed,North
2168,52,4,2023-08-22,2023-08-24,Returned,East
2169,172,14,2024-11-26,2024-11-29,Completed,South
2170,396,11,2024-09-16,2024-09-20,Completed,West
2171,263,15,2024-03-15,2024-03-18,Completed,West
2172,385,8,2024-10-13,2024-10-17,Returned,East
2173,319,8,2023-08-26,2023-08-30,Completed,East
2174,492,13,2024-01-15,2024-01-20,Completed,North
2175,492,5,2024-01-14,2024-01-21,Completed,North
2176,154,3,2023-09-30,2023-10-07,Completed,West
2177,399,8,2024-02-08,2024-02-14,Completed,East
2178,391,12,2024-08-13,,Cancelled,East
2179,153,4,2023-12-13,2023-12-14,Completed,East
2180,166,11,2023-08-06,2023-08-09,Returned,West
2181,276,4,2023-10-31,,Cancelled,East
2182,485,3,2023-04-14,2023-04-21,Completed,West
2183,255,4,2024-04-30,2024-05-04,Completed,East
2184,483,2,2023-10-08,,Cancelled,South
2185,68,2,2023-10-20,2023-10-27,Completed,South
2186,166,11,2023-05-28,2023-06-02,Returned,West
2187,470,7,2024-09-04,2024-09-08,Completed,West
2188,111,13,2024-08-09,2024-08-14,Completed,North
2189,329,8,2024-12-20,2024-12-26,Completed,East
2190,350,6,2023-08-12,2023-08-14,Completed,South
2191,56,4,2023-12-25,,Cancelled,East
2192,127,10,2024-08-22,2024-08-29,Completed,South
2193,140,8,2023-08-09,2023-08-15,Completed,East
2194,280,11,2023-04-01,2023-04-02,Returned,West
2195,308,5,2023-02-08,2023-02-11,Completed,North
2196,500,10,2024-08-15,2024-08-21,Returned,South
2197,435,8,2024-11-02,2024-11-03,Completed,East
2198,469,12,2023-02-03,2023-02-04,Returned,East
2199,63,4,2023-09-22,,Cancelled,East
2200,218,1,2024-12-13,2024-12-18,Completed,North
2201,106,13,2023-03-02,2023-03-05,Completed,North
2202,350,10,2023-01-17,2023-01-20,Completed,South
2203,236,12,2023-11-03,2023-11-05,Completed,East
2204,151,14,2023-07-12,,Cancelled,South
2205,20,14,2023-11-05,,Cancelled,South
2206,401,10,2023-06-23,2023-06-29,Completed,South
2207,122,3,2023-12-10,2023-12-13,Completed,West
2208,222,5,2024-02-02,2024-02-06,Completed,North
2209,160,3,2023-01-03,2023-01-09,Completed,West
2210,361,12,2023-10-10,,Cancelled,East
2211,16,10,2023-04-19,,Cancelled,South
2212,454,6,2023-07-08,2023-07-14,Completed,South
2213,207,7,2024-10-31,2024-11-04,Completed,West
2214,151,10,2023-04-24,2023-04-25,Completed,South
2215,2,12,2024-02-26,2024-03-02,Completed,East
2216,249,7,2024-07-03,2024-07-04,Completed,West
2217,283,5,2023-07-05,2023-07-10,Completed,North
2218,444,6,2024-06-22,2024-06-25,Completed,South
2219,411,1,2023-08-22,2023-08-29,Completed,North
2220,178,12,2023-01-31,2023-02-02,Completed,East
2221,406,8,2023-10-24,2023-10-30,Completed,East
2222,475,12,2023-01-18,2023-01-19,Completed,East
2223,447,4,2024-06-06,2024-06-12,Completed,East
2224,19,7,2023-03-29,2023-04-03,Returned,West
2225,329,12,2023-01-26,2023-01-28,Returned,East
2226,477,7,2024-02-17,,Cancelled,West
2227,166,11,2024-05-19,2024-05-24,Completed,West
2228,309,14,2024-08-03,2024-08-04,Returned,South
2229,35,12,2023-02-19,2023-02-22,Completed,East
2230,213,2,2023-08-17,2023-08-23,Completed,South
2231,30,6,2024-01-02,2024-01-08,Completed,South
2232,246,13,2024-09-22,,Cancelled,North
2233,236,8,2023-07-04,2023-07-11,Completed,East
2234,95,6,2023-05-25,2023-05-27,Completed,South
2235,233,6,2023-11-12,2023-11-18,Completed,South
2236,162,8,2023-10-16,,Cancelled,East
2237,289,15,2023-01-16,2023-01-19,Completed,West
2238,337,7,2024-09-27,2024-10-03,Completed,West
2239,269,8,2023-08-20,2023-08-23,Completed,East
2240,223,14,2023-07-08,2023-07-13,Returned,South
2241,249,11,2023-06-10,,Cancelled,West
2242,238,5,2023-05-03,2023-05-09,Completed,North
2243,244,1,2024-02-10,2024-02-12,Completed,North
2244,155,9,2023-01-08,2023-01-10,Completed,North
2245,300,1,2023-04-19,,Cancelled,North
2246,251,13,2023-03-28,,Cancelled,North
2247,12,4,2024-12-26,,Cancelled,East
2248,253,3,2024-06-10,2024-06-13,Returned,West
2249,147,10,2023-08-11,2023-08-17,Completed,South
2250,146,9,2024-01-21,2024-01-25,Completed,North
2251,101,1,2023-03-24,2023-03-28,Returned,North
2252,402,5,2024-07-21,2024-07-28,Completed,North
2253,80,4,2023-09-09,2023-09-15,Completed,East
2254,281,15,2023-01-25,2023-01-31,Completed,West
2255,300,5,2023-03-15,2023-03-19,Completed,North
2256,434,4,2024-09-12,2024-09-14,Completed,East
2257,126,15,2023-12-11,2023-12-16,Completed,West
2258,224,9,2024-09-05,2024-09-11,Returned,North
2259,411,13,2024-02-27,2024-03-03,Completed,North
2260,471,5,2023-02-12,2023-02-13,Completed,North
2261,150,7,2024-03-17,2024-03-24,Completed,West
2262,94,8,2023-11-20,2023-11-22,Completed,East
2263,477,15,2024-09-20,2024-09-24,Completed,West
2264,148,12,2024-01-12,2024-01-13,Completed,East
2265,215,8,2024-01-28,,Cancelled,East
2266,253,7,2024-09-03,2024-09-09,Completed,West
2267,38,7,2024-08-12,2024-08-15,Completed,West
2268,439,1,2023-10-21,2023-10-25,Completed,North
2269,118,7,2023-04-06,2023-04-10,Completed,West
2270,29,11,2023-11-21,2023-11-27,Completed,West
2271,72,14,2023-07-25,2023-07-26,Completed,South
2272,421,1,2024-11-23,,Cancelled,North
2273,386,6,2024-03-09,2024-03-15,Completed,South
2274,5,10,2024-10-17,2024-10-20,Returned,South
2275,144,12,2023-02-23,2023-03-02,Completed,East
2276,477,7,2024-01-19,2024-01-26,Completed,West
2277,150,15,2023-04-23,2023-04-26,Completed,West
2278,488,12,2024-06-05,,Cancelled,East
2279,35,4,2023-10-16,2023-10-19,Completed,East
2280,39,12,2023-08-07,2023-08-09,Completed,East
2281,112,14,2023-11-14,2023-11-17,Completed,South
2282,477,11,2024-01-26,2024-01-30,Completed,West
2283,135,3,2023-04-04,,Cancelled,West
2284,53,13,2024-09-12,,Cancelled,North
2285,188,12,2024-02-03,2024-02-10,Completed,East
2286,212,4,2024-05-02,2024-05-08,Completed,East
2287,330,12,2023-03-10,,Cancelled,East
2288,127,6,2023-10-17,2023-10-21,Completed,South
2289,417,10,2024-03-11,2024-03-16,Completed,South
2290,92,14,2024-01-29,2024-02-03,Completed,South
2291,364,2,2023-06-18,2023-06-20,Completed,South
2292,275,13,2023-05-09,2023-05-16,Returned,North
2293,285,12,2023-06-20,2023-06-27,Completed,East
2294,376,15,2024-10-30,,Cancelled,West
2295,367,11,2023-05-25,2023-05-28,Completed,West
2296,49,14,2023-05-04,2023-05-09,Returned,South
2297,21,13,2024-06-20,2024-06-22,Completed,North
2298,484,7,2024-11-21,2024-11-27,Completed,West
2299,39,8,2023-09-07,,Cancelled,East
2300,355,9,2024-05-04,2024-05-06,Returned,North
2301,360,3,2023-02-14,2023-02-18,Completed,West
2302,206,11,2024-07-27,,Cancelled,West
2303,443,6,2023-08-14,2023-08-17,Completed,South
2304,146,13,2024-04-28,,Cancelled,North
2305,125,14,2024-10-10,2024-10-17,Completed,South
2306,72,14,2024-03-09,2024-03-11,Completed,South
2307,462,7,2024-05-25,2024-05-27,Returned,West
2308,341,2,2023-03-30,2023-04-05,Completed,South
2309,450,1,2024-02-15,2024-02-17,Returned,North
2310,164,13,2024-11-02,2024-11-06,Completed,North
2311,20,2,2024-06-22,,Cancelled,South
2312,2,8,2024-06-28,2024-06-30,Completed,East
2313,451,6,2024-10-01,2024-10-02,Returned,South
2314,228,8,2024-03-10,2024-03-12,Completed,East
2315,35,8,2024-08-08,2024-08-15,Completed,East
2316,179,6,2024-11-21,2024-11-23,Returned,South
2317,255,4,2024-09-11,2024-09-16,Completed,East
2318,120,15,2024-02-22,2024-02-29,Returned,West
2319,444,2,2024-06-05,2024-06-09,Completed,South
2320,464,12,2024-11-13,2024-11-14,Completed,East
2321,83,13,2024-02-16,2024-02-21,Completed,North
2322,426,3,2024-08-06,2024-08-12,Returned,West
2323,87,6,2024-07-17,2024-07-22,Returned,South
2324,299,6,2023-11-22,,Cancelled,South
2325,319,8,2024-05-06,2024-05-08,Completed,East
2326,273,4,2023-11-21,2023-11-22,Completed,East
2327,97,3,2023-05-23,,Cancelled,West
2328,59,11,2024-06-22,2024-06-23,Completed,West
2329,3,7,2023-09-26,2023-10-01,Completed,West
2330,238,1,2024-10-03,2024-10-09,Completed,North
2331,101,1,2023-05-07,2023-05-13,Completed,North
2332,428,1,2024-05-20,2024-05-22,Completed,North
2333,77,6,2023-06-15,2023-06-22,Completed,South
2334,197,5,2023-02-12,2023-02-19,Completed,North
2335,413,15,2024-01-08,2024-01-12,Completed,West
2336,201,11,2024-02-22,2024-02-29,Returned,West
2337,131,11,2023-03-09,2023-03-13,Completed,West
2338,288,12,2023-08-23,2023-08-26,Returned,East
2339,79,3,2024-11-09,2024-11-13,Completed,West
2340,210,12,2024-07-28,2024-08-03,Completed,East
2341,13,10,2023-11-23,2023-11-26,Completed,South
2342,138,8,2024-04-19,2024-04-25,Completed,East
2343,144,4,2024-09-09,2024-09-14,Completed,East
2344,117,15,2023-05-26,,Cancelled,West
2345,33,14,2023-05-22,2023-05-27,Completed,South
2346,337,7,2024-07-29,2024-08-01,Completed,West
2347,136,6,2023-08-18,2023-08-23,Completed,South
2348,15,8,2023-06-20,2023-06-23,Completed,East
2349,431,13,2023-07-07,2023-07-10,Returned,North
2350,187,15,2023-08-17,,Cancelled,West
2351,489,1,2023-09-23,2023-09-30,Returned,North
2352,462,11,2023-12-19,2023-12-22,Completed,West
2353,96,2,2024-03-01,2024-03-03,Completed,South
2354,342,9,2024-05-02,2024-05-06,Completed,North
2355,15,12,2023-09-21,,Cancelled,East
2356,82,2,2024-08-26,,Cancelled,South
2357,43,12,2024-03-17,2024-03-18,Completed,East
2358,382,8,2023-03-02,2023-03-05,Completed,East
2359,316,6,2023-05-09,2023-05-15,Returned,South
2360,491,1,2023-11-12,,Cancelled,North
2361,312,5,2024-02-15,2024-02-18,Completed,North
2362,90,6,2023-04-20,2023-04-23,Completed,South
2363,95,2,2023-04-23,2023-04-26,Returned,South
2364,436,7,2024-10-24,2024-10-26,Completed,West
2365,348,2,2023-11-25,2023-11-29,Completed,South
2366,65,14,2023-12-14,2023-12-18,Completed,South
2367,351,3,2023-02-24,2023-03-01,Returned,West
2368,403,9,2024-03-29,2024-04-04,Completed,North
2369,1,13,2024-10-20,2024-10-23,Completed,North
2370,131,11,2023-11-22,2023-11-23,Completed,West
2371,287,13,2024-07-22,,Cancelled,North
2372,482,10,2024-10-15,2024-10-16,Completed,South
2373,25,5,2024-10-26,2024-10-29,Completed,North
2374,209,14,2024-11-26,2024-11-29,Completed,South
2375,404,8,2024-07-08,,Cancelled,East
2376,426,7,2024-04-02,2024-04-03,Completed,West
2377,125,6,2023-10-15,2023-10-16,Completed,South
2378,77,2,2023-04-11,2023-04-16,Completed,South
2379,379,5,2024-12-02,2024-12-03,Returned,North
2380,342,1,2024-10-26,2024-10-30,Returned,North
2381,262,12,2024-12-24,2024-12-30,Completed,East
2382,495,15,2023-01-10,2023-01-11,Completed,West
2383,235,3,2024-06-25,2024-06-26,Completed,West
2384,319,8,2024-10-20,2024-10-23,Completed,East
2385,174,8,2023-04-28,,Cancelled,East
2386,229,12,2024-12-01,2024-12-07,Completed,East
2387,473,8,2024-07-10,2024-07-11,Completed,East
2388,383,9,2023-02-17,2023-02-23,Completed,North
2389,155,9,2024-02-05,2024-02-07,Completed,North
2390,153,4,2024-10-03,2024-10-04,Returned,East
2391,216,7,2024-03-01,2024-03-05,Completed,West
2392,161,8,2024-07-05,,Cancelled,East
2393,143,6,2024-05-13,2024-05-18,Returned,South
2394,296,4,2023-05-29,2023-06-03,Returned,East
2395,479,1,2024-01-28,2024-02-02,Completed,North
2396,381,6,2024-08-15,2024-08-16,Completed,South
2397,229,12,2024-08-20,2024-08-26,Completed,East
2398,347,14,2024-06-22,,Cancelled,South
2399,30,10,2023-06-15,2023-06-16,Completed,South
2400,318,2,2023-01-10,2023-01-11,Completed,South
2401,306,13,2024-01-11,2024-01-15,Completed,North
2402,157,15,2023-08-12,2023-08-17,Completed,West
2403,270,3,2024-02-06,,Cancelled,West
2404,40,14,2024-05-20,2024-05-22,Completed,South
2405,472,3,2023-09-05,2023-09-09,Completed,West
2406,345,6,2024-09-07,2024-09-13,Completed,South
2407,349,2,2023-06-06,2023-06-13,Completed,South
2408,415,8,2023-03-13,,Cancelled,East
2409,445,13,2023-07-03,2023-07-10,Completed,North
2410,278,13,2023-08-27,,Cancelled,North
2411,49,10,2024-02-03,2024-02-10,Completed,South
2412,459,13,2024-09-04,2024-09-09,Completed,North
2413,238,5,2024-10-06,2024-10-12,Completed,North
2414,444,6,2024-12-20,2024-12-24,Completed,South
2415,450,5,2023-08-09,,Cancelled,North
2416,151,2,2024-12-24,2024-12-27,Completed,South
2417,353,7,2023-03-04,2023-03-10,Completed,West
2418,462,3,2023-04-07,,Cancelled,West
2419,138,4,2023-10-31,,Cancelled,East
2420,358,12,2023-11-12,2023-11-16,Completed,East
2421,214,8,2023-01-09,,Cancelled,East
2422,34,6,2024-04-23,2024-04-26,Completed,South
2423,261,4,2024-01-30,2024-02-05,Completed,East
2424,197,9,2024-09-23,2024-09-25,Completed,North
2425,365,8,2024-03-19,,Cancelled,East
2426,48,1,2024-10-02,,Cancelled,North
2427,65,10,2024-10-31,2024-11-07,Returned,South
2428,382,4,2023-10-04,2023-10-06,Completed,East
2429,488,4,2023-09-21,2023-09-25,Completed,East
2430,223,10,2023-10-22,2023-10-25,Completed,South
2431,284,8,2023-12-18,2023-12-22,Completed,East
2432,463,12,2024-09-28,2024-10-03,Completed,East
2433,146,9,2023-08-03,2023-08-08,Completed,North
2434,169,2,2023-09-22,2023-09-23,Completed,South
2435,70,13,2023-08-06,2023-08-09,Completed,North
2436,9,8,2024-12-18,2024-12-22,Completed,East
2437,27,3,2023-09-25,,Cancelled,West
2438,246,9,2024-03-04,2024-03-10,Completed,North
2439,50,13,2024-05-18,2024-05-21,Returned,North
2440,313,15,2024-08-12,,Cancelled,West
2441,210,12,2024-08-13,2024-08-17,Completed,East
2442,426,7,2023-12-06,2023-12-07,Completed,West
2443,252,8,2023-06-26,2023-07-03,Completed,East
2444,126,15,2024-07-26,2024-08-01,Completed,West
2445,296,8,2024-09-07,2024-09-08,Completed,East
2446,76,15,2024-04-15,2024-04-20,Completed,West
2447,217,4,2023-09-17,2023-09-23,Completed,East
2448,379,5,2023-08-27,2023-09-01,Completed,North
2449,114,9,2024-03-26,2024-03-30,Returned,North
2450,452,5,2023-05-08,2023-05-11,Completed,North
2451,199,6,2024-02-06,2024-02-11,Completed,South
2452,402,13,2024-01-19,,Cancelled,North
2453,301,10,2023-07-14,2023-07-20,Completed,South
2454,145,1,2023-09-29,2023-09-30,Completed,North
2455,163,8,2023-08-01,2023-08-08,Returned,East
2456,368,1,2024-08-07,2024-08-13,Completed,North
2457,204,9,2024-06-02,2024-06-04,Completed,North
2458,126,11,2023-07-04,2023-07-11,Completed,West
2459,15,12,2023-03-22,2023-03-23,Completed,East
2460,40,2,2024-09-06,2024-09-13,Returned,South
2461,206,15,2023-03-20,2023-03-26,Completed,West
2462,1,9,2024-04-17,2024-04-22,Returned,North
2463,69,11,2024-02-18,2024-02-23,Completed,West
2464,120,7,2023-01-04,2023-01-06,Returned,West
2465,430,8,2024-11-27,2024-12-02,Completed,East
2466,193,4,2023-11-12,2023-11-15,Completed,East
2467,234,8,2023-11-06,2023-11-07,Completed,East
2468,477,7,2023-08-20,,Cancelled,West
2469,49,6,2023-04-03,2023-04-06,Completed,South
2470,73,11,2024-06-10,2024-06-12,Completed,West
2471,480,9,2024-10-15,2024-10-21,Completed,North
2472,168,8,2024-09-29,,Cancelled,East
2473,156,1,2023-06-24,,Cancelled,North
2474,106,1,2024-08-24,2024-08-27,Completed,North
2475,29,7,2024-06-29,2024-07-06,Completed,West
2476,53,9,2024-08-11,2024-08-17,Completed,North
2477,33,10,2023-06-08,2023-06-10,Completed,South
2478,452,9,2024-01-07,2024-01-14,Completed,North
2479,20,6,2023-03-02,2023-03-05,Completed,South
2480,46,1,2023-02-18,,Cancelled,North
2481,454,10,2023-05-03,,Cancelled,South
2482,440,10,2023-12-16,2023-12-17,Completed,South
2483,195,3,2023-01-18,2023-01-25,Completed,West
2484,275,5,2024-03-03,,Cancelled,North
2485,476,13,2023-06-24,2023-07-01,Returned,North
2486,294,2,2023-01-04,2023-01-07,Completed,South
2487,283,13,2023-02-20,2023-02-22,Returned,North
2488,287,9,2024-09-22,2024-09-28,Completed,North
2489,75,11,2023-04-01,2023-04-04,Completed,West
2490,12,12,2023-05-31,2023-06-05,Returned,East
2491,401,10,2023-11-04,2023-11-07,Completed,South
2492,300,9,2024-03-22,2024-03-28,Completed,North
2493,264,12,2024-05-18,,Cancelled,East
2494,338,1,2024-03-02,2024-03-04,Returned,North
2495,445,5,2024-07-23,2024-07-24,Completed,North
2496,8,6,2024-06-05,2024-06-07,Completed,South
2497,87,10,2023-11-12,2023-11-17,Completed,South
2498,375,4,2024-01-06,2024-01-09,Completed,East
2499,170,7,2023-05-10,2023-05-16,Returned,West
2500,195,7,2024-08-30,2024-09-02,Completed,West
2501,275,1,2023-04-24,,Cancelled,North
2502,460,12,2024-06-10,2024-06-14,Completed,East
2503,486,15,2023-10-13,2023-10-20,Completed,West
2504,244,9,2023-05-31,2023-06-02,Completed,North
2505,322,4,2024-05-30,2024-06-04,Returned,East
2506,455,6,2024-03-14,2024-03-17,Completed,South
2507,317,14,2024-03-10,2024-03-13,Completed,South
2508,393,8,2024-10-18,2024-10-21,Completed,East
2509,272,13,2023-09-01,2023-09-02,Returned,North
2510,378,7,2023-03-04,2023-03-08,Completed,West
2511,244,5,2023-06-26,2023-06-28,Completed,North
2512,396,7,2024-05-06,2024-05-10,Completed,West
2513,224,1,2023-03-26,2023-04-02,Returned,North
2514,101,9,2024-07-20,2024-07-21,Completed,North
2515,249,3,2023-12-21,2023-12-24,Completed,West
2516,315,15,2024-05-11,2024-05-17,Completed,West
2517,294,2,2023-04-20,,Cancelled,South
2518,321,7,2024-05-28,2024-06-03,Completed,West
2519,497,11,2024-10-26,2024-10-28,Returned,West
2520,282,4,2023-04-02,2023-04-06,Completed,East
2521,245,11,2023-10-23,2023-10-27,Returned,West
2522,398,2,2024-05-07,2024-05-08,Completed,South
2523,234,8,2024-01-19,2024-01-20,Completed,East
2524,310,7,2023-12-14,2023-12-20,Completed,West
2525,278,5,2024-06-16,2024-06-23,Returned,North
2526,140,8,2024-03-31,2024-04-03,Completed,East
2527,333,5,2024-10-15,2024-10-17,Completed,North
2528,137,1,2024-05-13,2024-05-19,Completed,North
2529,304,8,2024-04-22,2024-04-23,Completed,East
2530,330,8,2024-04-18,2024-04-25,Completed,East
2531,37,9,2024-12-11,,Cancelled,North
2532,332,14,2023-11-13,2023-11-17,Completed,South
2533,122,7,2024-07-03,2024-07-06,Completed,West
2534,427,14,2024-01-06,,Cancelled,South
2535,23,5,2024-06-27,2024-07-03,Completed,North
2536,86,7,2023-08-07,2023-08-13,Returned,West
2537,500,14,2024-10-10,2024-10-11,Returned,South
2538,179,10,2024-08-08,2024-08-09,Completed,South
2539,63,8,2023-01-27,2023-02-01,Completed,East
2540,19,15,2024-04-16,,Cancelled,West
2541,161,12,2023-04-11,2023-04-17,Completed,East
2542,282,12,2024-03-10,2024-03-14,Completed,East
2543,451,10,2024-12-21,,Cancelled,South
2544,411,9,2023-04-20,2023-04-25,Completed,North
2545,25,13,2023-11-14,2023-11-18,Completed,North
2546,396,15,2024-03-28,2024-04-03,Completed,West
2547,397,14,2024-01-09,,Cancelled,South
2548,93,15,2023-08-31,2023-09-04,Returned,West
2549,481,2,2023-04-01,2023-04-07,Completed,South
2550,337,7,2023-11-27,2023-12-04,Completed,West
2551,202,11,2024-04-07,2024-04-13,Completed,West
2552,147,2,2023-04-23,,Cancelled,South
2553,436,11,2023-03-29,2023-04-02,Completed,West
2554,354,7,2024-03-31,2024-04-04,Returned,West
2555,69,7,2023-01-29,2023-02-01,Completed,West
2556,57,5,2024-03-29,2024-04-03,Completed,North
2557,247,13,2023-10-26,2023-10-30,Completed,North
2558,216,15,2024-03-21,2024-03-26,Completed,West
2559,2,8,2024-03-07,2024-03-11,Returned,East
2560,491,1,2024-05-25,2024-05-26,Completed,North
2561,257,13,2024-08-11,2024-08-12,Completed,North
2562,169,14,2023-09-20,,Cancelled,South
2563,350,2,2024-02-01,2024-02-08,Completed,South
2564,8,6,2023-11-02,2023-11-05,Completed,South
2565,350,2,2023-05-07,,Cancelled,South
2566,294,2,2023-07-12,2023-07-17,Completed,South
2567,90,2,2023-12-07,2023-12-08,Completed,South
2568,488,4,2024-02-16,2024-02-18,Completed,East
2569,363,14,2024-01-11,2024-01-16,Completed,South
2570,102,11,2024-07-12,2024-07-19,Completed,West
2571,230,5,2023-12-01,2023-12-05,Completed,North
2572,14,4,2023-03-25,2023-03-26,Completed,East
2573,97,3,2024-08-08,2024-08-11,Completed,West
2574,359,3,2023-07-16,2023-07-19,Completed,West
2575,169,2,2024-02-06,2024-02-11,Completed,South
2576,123,14,2024-01-30,,Cancelled,South
2577,5,14,2023-10-14,2023-10-17,Completed,South
2578,328,8,2023-08-31,2023-09-02,Completed,East
2579,468,8,2023-09-28,2023-09-29,Completed,East
2580,460,12,2023-02-14,,Cancelled,East
2581,11,11,2023-10-24,2023-10-28,Completed,West
2582,457,11,2024-08-16,2024-08-19,Returned,West
2583,345,10,2024-03-04,2024-03-08,Completed,South
2584,350,6,2023-10-31,,Cancelled,South
2585,490,14,2024-06-25,2024-07-01,Completed,South
2586,68,14,2024-07-15,2024-07-16,Completed,South
2587,115,15,2024-04-24,,Cancelled,West
2588,485,15,2023-09-02,2023-09-03,Completed,West
2589,407,4,2024-02-21,,Cancelled,East
2590,483,6,2023-02-23,2023-02-25,Completed,South
2591,290,11,2024-12-25,2024-12-31,Completed,West
2592,336,7,2023-07-15,2023-07-19,Completed,West
2593,428,1,2023-02-03,2023-02-10,Completed,North
2594,126,3,2023-04-30,,Cancelled,West
2595,180,9,2023-05-27,,Cancelled,North
2596,211,8,2023-05-16,2023-05-19,Completed,East
2597,282,12,2024-10-14,2024-10-19,Completed,East
2598,470,15,2023-02-05,2023-02-10,Completed,West
2599,416,15,2024-08-02,,Cancelled,West
2600,409,15,2023-06-27,,Cancelled,West
2601,159,8,2023-04-28,2023-04-29,Completed,East
2602,4,13,2023-01-05,2023-01-08,Completed,North
2603,270,15,2023-11-16,2023-11-22,Completed,West
2604,349,6,2024-12-21,2024-12-28,Returned,South
2605,153,8,2023-10-06,2023-10-10,Completed,East
2606,213,6,2024-04-22,2024-04-28,Completed,South
2607,88,8,2024-11-28,2024-12-03,Returned,East
2608,377,7,2023-07-26,2023-07-31,Completed,West
2609,363,2,2024-03-12,2024-03-19,Completed,South
2610,229,12,2023-06-07,2023-06-09,Completed,East
2611,49,10,2023-02-15,2023-02-16,Returned,South
2612,24,3,2024-07-29,2024-08-03,Completed,West
2613,332,6,2024-05-03,,Cancelled,South
2614,416,3,2023-03-21,2023-03-28,Completed,West
2615,85,4,2024-04-22,2024-04-29,Completed,East
2616,82,14,2023-05-14,2023-05-19,Completed,South
2617,355,1,2023-07-02,2023-07-08,Completed,North
2618,326,11,2023-07-22,2023-07-25,Returned,West
2619,244,1,2023-12-12,2023-12-19,Completed,North
2620,139,12,2024-10-24,2024-10-30,Completed,East
2621,26,10,2023-01-10,,Cancelled,South
2622,117,15,2024-03-01,2024-03-04,Completed,West
2623,305,6,2023-02-03,2023-02-07,Completed,South
2624,499,3,2023-04-13,2023-04-16,Returned,West
2625,95,6,2024-02-10,2024-02-11,Completed,South
2626,137,5,2024-09-17,2024-09-19,Completed,North
2627,276,12,2023-09-06,2023-09-13,Returned,East
2628,128,12,2023-01-21,2023-01-23,Completed,East
2629,104,5,2024-09-11,,Cancelled,North
2630,498,12,2023-02-26,2023-03-01,Completed,East
2631,362,9,2023-11-22,2023-11-28,Completed,North
2632,329,4,2023-05-08,2023-05-13,Completed,East
2633,319,4,2023-11-10,2023-11-16,Completed,East
2634,286,5,2023-12-09,2023-12-11,Completed,North
2635,11,15,2023-08-27,2023-08-30,Completed,West
2636,217,8,2023-04-14,2023-04-16,Completed,East
2637,366,14,2023-06-11,2023-06-13,Completed,South
2638,65,6,2023-05-16,2023-05-17,Completed,South
2639,485,11,2023-11-29,,Cancelled,West
2640,37,1,2024-08-30,,Cancelled,North
2641,120,3,2024-05-12,,Cancelled,West
2642,422,10,2023-01-22,2023-01-28,Completed,South
2643,316,14,2023-04-23,2023-04-29,Completed,South
2644,333,5,2023-10-12,2023-10-14,Completed,North
2645,382,8,2023-05-18,2023-05-24,Completed,East
2646,224,1,2023-11-17,2023-11-20,Completed,North
2647,415,8,2024-11-14,2024-11-18,Returned,East
2648,382,12,2023-02-08,2023-02-09,Completed,East
2649,376,3,2023-02-21,2023-02-23,Returned,West
2650,51,7,2023-02-09,2023-02-16,Completed,West
2651,181,2,2024-06-24,2024-06-27,Returned,South
2652,389,6,2024-01-25,2024-01-27,Completed,South
2653,366,14,2023-06-10,2023-06-16,Completed,South
2654,80,12,2023-07-17,2023-07-19,Completed,East
2655,114,1,2024-02-14,,Cancelled,North
2656,146,5,2024-02-26,2024-02-27,Completed,North
2657,371,8,2024-04-05,2024-04-06,Completed,East
2658,24,11,2024-11-15,,Cancelled,West
2659,336,15,2023-08-03,,Cancelled,West
2660,428,9,2024-03-14,2024-03-21,Completed,North
2661,407,4,2023-01-19,2023-01-21,Returned,East
2662,286,13,2023-04-21,,Cancelled,North
2663,247,5,2023-01-13,2023-01-15,Completed,North
2664,30,10,2023-10-30,,Cancelled,South
2665,289,7,2024-08-04,2024-08-08,Completed,West
2666,128,12,2023-08-14,2023-08-15,Returned,East
2667,150,7,2023-11-17,2023-11-22,Completed,West
2668,290,15,2023-11-18,2023-11-22,Completed,West
2669,173,7,2024-04-08,2024-04-14,Completed,West
2670,381,14,2024-04-07,2024-04-09,Completed,South
2671,436,7,2024-06-03,2024-06-06,Completed,West
2672,23,1,2023-07-04,2023-07-09,Completed,North
2673,326,3,2024-08-20,,Cancelled,West
2674,156,9,2023-06-09,2023-06-11,Completed,North
2675,279,14,2023-07-15,2023-07-16,Returned,South
2676,188,4,2023-08-20,2023-08-27,Completed,East
2677,357,5,2024-01-25,2024-01-29,Returned,North
2678,310,7,2024-11-16,,Cancelled,West
2679,65,10,2024-01-23,2024-01-29,Returned,South
2680,343,6,2023-10-24,2023-10-25,Completed,South
2681,265,3,2023-04-24,,Cancelled,West
2682,472,3,2024-12-15,2024-12-17,Returned,West
2683,2,8,2023-11-16,2023-11-17,Completed,East
2684,339,15,2024-06-23,2024-06-24,Completed,West
2685,415,8,2024-02-04,2024-02-07,Completed,East
2686,114,5,2024-04-05,2024-04-08,Completed,North
2687,37,1,2024-01-30,2024-02-01,Completed,North
2688,360,3,2023-12-23,2023-12-27,Completed,West
2689,309,14,2024-10-21,2024-10-24,Completed,South
